id,referencia,marca,capacidad,ciudad,responsable
5277,ACH02,SONY,867,Saragoza,Armando
9373,ACH03,SAMSUNG,690,Bogota,Romulo
5681,ACH03,KALLEY,827,Bucaramanga,Benavides
1593,ACH03,KALLEY,1104,Titiribi,Ortencio
9800,ACH01,KALLEY,1041,Bogota,Romulo
6002,ACH02,SAMSUNG,663,Bucaramanga,Benavides
2491,ACH02,SONY,122,Saragoza,Sacarias
1547,ACH01,SAMSUNG,1304,Bogota,Benavides
8929,ACH03,SAMSUNG,531,Titiribi,Sacarias
9848,ACH02,SONY,1953,Bucaramanga,Romulo
4848,ACH01,SONY,1987,Saragoza,Ortencio
2659,ACH03,SONY,1273,Titiribi,Ortencio
481,ACH01,SAMSUNG,1177,Bogota,Armando
2919,ACH03,SAMSUNG,289,Saragoza,Sacarias
3263,ACH01,SAMSUNG,1813,Saragoza,Ortencio
726,ACH01,KALLEY,744,Titiribi,Romulo
4172,ACH01,KALLEY,1167,Titiribi,Armando
1387,ACH03,SAMSUNG,554,Bucaramanga,Romulo
4285,ACH03,SONY,1708,Cali,Ortencio
6483,ACH03,SAMSUNG,1812,Bogota,Sacarias
4223,ACH03,SONY,1769,Bogota,Sacarias
5854,ACH01,KALLEY,1045,Cali,Ortencio
5090,ACH03,SONY,1027,Saragoza,Ortencio
1141,ACH01,SONY,1128,Bogota,Armando
9828,ACH02,KALLEY,1594,Bogota,Ortencio
2465,ACH01,KALLEY,504,Bucaramanga,Romulo
7784,ACH02,SONY,368,Saragoza,Ortencio
740,ACH02,SONY,1654,Bogota,Sacarias
5598,ACH01,SONY,826,Bucaramanga,Ortencio
3196,ACH02,SONY,976,Cali,Romulo
2782,ACH03,SONY,1070,Saragoza,Ortencio
9945,ACH01,KALLEY,1167,Bogota,Armando
5606,ACH02,KALLEY,115,Titiribi,Benavides
6731,ACH02,SONY,366,Titiribi,Armando
5682,ACH02,SAMSUNG,1358,Titiribi,Romulo
1600,ACH02,SAMSUNG,698,Cali,Romulo
7343,ACH01,KALLEY,751,Cali,Benavides
6170,ACH02,SONY,585,Cali,Sacarias
9302,ACH01,SONY,1424,Cali,Benavides
90,ACH01,SAMSUNG,250,Saragoza,Sacarias
2137,ACH03,SAMSUNG,1022,Cali,Benavides
7824,ACH01,KALLEY,1004,Bucaramanga,Ortencio
643,ACH02,SAMSUNG,393,Bogota,Sacarias
2361,ACH03,KALLEY,919,Titiribi,Romulo
8969,ACH03,SONY,1784,Saragoza,Armando
1915,ACH02,SONY,1221,Cali,Sacarias
7777,ACH02,SONY,315,Bucaramanga,Ortencio
947,ACH03,KALLEY,1629,Titiribi,Ortencio
8055,ACH02,SONY,634,Cali,Romulo
6189,ACH02,SAMSUNG,193,Titiribi,Ortencio
1351,ACH03,KALLEY,1994,Saragoza,Armando
466,ACH01,SAMSUNG,850,Titiribi,Sacarias
9120,ACH03,KALLEY,1465,Cali,Sacarias
8180,ACH01,SONY,125,Cali,Ortencio
308,ACH02,SAMSUNG,1200,Titiribi,Benavides
3695,ACH01,SONY,1773,Saragoza,Ortencio
8024,ACH02,KALLEY,1663,Saragoza,Benavides
321,ACH02,KALLEY,834,Bogota,Sacarias
3084,ACH02,SONY,1295,Bucaramanga,Benavides
4,ACH01,KALLEY,169,Titiribi,Sacarias
2305,ACH01,KALLEY,1212,Bucaramanga,Benavides
2375,ACH01,KALLEY,354,Titiribi,Armando
6260,ACH03,SAMSUNG,1606,Bucaramanga,Sacarias
1646,ACH03,SONY,819,Bogota,Sacarias
4674,ACH01,SONY,1751,Titiribi,Ortencio
2735,ACH02,KALLEY,589,Bogota,Ortencio
1644,ACH03,SONY,1359,Bucaramanga,Armando
3421,ACH03,KALLEY,655,Bucaramanga,Armando
3341,ACH03,SONY,1660,Bucaramanga,Benavides
9237,ACH01,KALLEY,1434,Bucaramanga,Ortencio
6658,ACH01,SONY,1531,Saragoza,Romulo
8936,ACH01,SAMSUNG,849,Titiribi,Armando
7573,ACH03,KALLEY,1532,Cali,Sacarias
6247,ACH02,SAMSUNG,1950,Bogota,Armando
8261,ACH02,SONY,1247,Bucaramanga,Sacarias
4445,ACH02,SAMSUNG,127,Cali,Ortencio
8440,ACH02,KALLEY,984,Cali,Romulo
9904,ACH01,SAMSUNG,970,Bucaramanga,Benavides
9569,ACH01,SAMSUNG,652,Bogota,Armando
3988,ACH02,KALLEY,1697,Bucaramanga,Romulo
1665,ACH03,KALLEY,1853,Cali,Benavides
2616,ACH01,SAMSUNG,770,Cali,Armando
2489,ACH02,SONY,1867,Saragoza,Armando
9957,ACH03,SAMSUNG,624,Bucaramanga,Benavides
501,ACH02,SONY,338,Saragoza,Ortencio
1178,ACH01,SAMSUNG,1952,Bogota,Armando
3398,ACH01,SONY,1757,Cali,Romulo
5029,ACH03,KALLEY,1640,Saragoza,Armando
5313,ACH03,SAMSUNG,1568,Cali,Benavides
5927,ACH02,SAMSUNG,116,Cali,Sacarias
4853,ACH03,SONY,1960,Titiribi,Armando
7926,ACH03,KALLEY,458,Cali,Ortencio
6280,ACH01,KALLEY,1183,Bucaramanga,Benavides
8415,ACH02,KALLEY,364,Bogota,Armando
137,ACH01,SAMSUNG,571,Saragoza,Ortencio
5384,ACH02,KALLEY,907,Bucaramanga,Benavides
6158,ACH02,SONY,398,Cali,Benavides
8058,ACH02,SAMSUNG,1471,Titiribi,Romulo
2670,ACH01,KALLEY,304,Bucaramanga,Romulo
7855,ACH03,SONY,1967,Titiribi,Romulo
873,ACH01,SAMSUNG,521,Bogota,Ortencio
28,ACH03,SONY,1177,Cali,Ortencio
9928,ACH01,SAMSUNG,503,Bucaramanga,Sacarias
7186,ACH01,SAMSUNG,1695,Cali,Armando
6984,ACH02,KALLEY,788,Cali,Romulo
2085,ACH02,SAMSUNG,395,Saragoza,Romulo
7592,ACH03,KALLEY,993,Bogota,Armando
9208,ACH02,SAMSUNG,1500,Saragoza,Ortencio
6312,ACH01,SAMSUNG,1335,Saragoza,Benavides
2396,ACH03,SONY,823,Bogota,Benavides
7399,ACH02,SONY,359,Bogota,Armando
2144,ACH01,KALLEY,1603,Saragoza,Sacarias
5738,ACH02,SONY,1395,Titiribi,Romulo
2101,ACH03,SONY,1195,Bucaramanga,Ortencio
5015,ACH03,KALLEY,725,Titiribi,Armando
1498,ACH01,SONY,1886,Bogota,Romulo
593,ACH02,SONY,195,Saragoza,Ortencio
9466,ACH02,SONY,1637,Bogota,Armando
4328,ACH02,SONY,261,Bucaramanga,Ortencio
972,ACH01,SAMSUNG,653,Bogota,Sacarias
4112,ACH02,SAMSUNG,683,Saragoza,Ortencio
6346,ACH03,SONY,854,Saragoza,Armando
2512,ACH01,KALLEY,705,Saragoza,Ortencio
8939,ACH02,SAMSUNG,1215,Bucaramanga,Ortencio
6965,ACH01,SONY,486,Titiribi,Romulo
4210,ACH01,SAMSUNG,1348,Titiribi,Ortencio
7130,ACH02,SAMSUNG,1026,Saragoza,Sacarias
8970,ACH03,SONY,394,Bogota,Sacarias
1824,ACH03,SONY,247,Bucaramanga,Romulo
7661,ACH02,KALLEY,460,Titiribi,Benavides
7181,ACH03,SAMSUNG,730,Saragoza,Romulo
3837,ACH02,KALLEY,1290,Titiribi,Romulo
793,ACH01,KALLEY,1727,Saragoza,Romulo
754,ACH03,SAMSUNG,853,Saragoza,Ortencio
2761,ACH01,SONY,105,Saragoza,Ortencio
1687,ACH03,SONY,199,Cali,Armando
1320,ACH03,KALLEY,291,Bucaramanga,Armando
8929,ACH03,SAMSUNG,1744,Bogota,Ortencio
3018,ACH03,SAMSUNG,1917,Bucaramanga,Romulo
9128,ACH02,SONY,1361,Bogota,Romulo
8647,ACH02,KALLEY,1462,Titiribi,Armando
3448,ACH03,SAMSUNG,780,Titiribi,Romulo
4455,ACH02,KALLEY,787,Saragoza,Armando
6555,ACH03,KALLEY,1559,Cali,Sacarias
8723,ACH01,SAMSUNG,1613,Cali,Ortencio
185,ACH02,KALLEY,1226,Saragoza,Sacarias
1063,ACH02,SONY,1949,Cali,Sacarias
622,ACH02,SAMSUNG,407,Bucaramanga,Ortencio
4035,ACH03,SONY,870,Saragoza,Benavides
4079,ACH01,SONY,1161,Saragoza,Ortencio
115,ACH02,KALLEY,1382,Saragoza,Armando
1999,ACH02,SAMSUNG,504,Titiribi,Ortencio
7027,ACH01,SAMSUNG,1748,Bogota,Sacarias
5326,ACH02,SAMSUNG,1829,Bogota,Sacarias
9093,ACH01,SAMSUNG,1228,Saragoza,Benavides
9725,ACH03,KALLEY,1987,Cali,Romulo
6140,ACH02,KALLEY,1696,Cali,Benavides
3959,ACH01,SAMSUNG,189,Titiribi,Ortencio
988,ACH02,SONY,103,Titiribi,Ortencio
7241,ACH03,KALLEY,186,Bucaramanga,Armando
2237,ACH01,SAMSUNG,988,Cali,Romulo
1997,ACH02,SAMSUNG,1607,Bogota,Benavides
4608,ACH01,SONY,221,Saragoza,Armando
4554,ACH03,SONY,1970,Saragoza,Ortencio
6312,ACH02,SAMSUNG,661,Cali,Benavides
4105,ACH03,KALLEY,200,Saragoza,Armando
6610,ACH02,SAMSUNG,1781,Bogota,Armando
4475,ACH03,KALLEY,745,Cali,Romulo
677,ACH03,SONY,1987,Cali,Sacarias
2193,ACH01,SAMSUNG,566,Titiribi,Armando
8957,ACH02,KALLEY,1863,Bucaramanga,Sacarias
6416,ACH02,KALLEY,1302,Titiribi,Armando
8286,ACH03,SONY,1568,Bogota,Benavides
7230,ACH03,SONY,1597,Titiribi,Sacarias
1662,ACH02,SONY,1806,Saragoza,Sacarias
527,ACH03,SAMSUNG,1231,Bucaramanga,Ortencio
6445,ACH02,KALLEY,686,Bucaramanga,Benavides
3351,ACH02,SAMSUNG,1096,Bucaramanga,Romulo
6506,ACH03,SAMSUNG,817,Cali,Benavides
5310,ACH02,SONY,1848,Titiribi,Romulo
7753,ACH01,SONY,1144,Cali,Ortencio
2194,ACH02,KALLEY,240,Titiribi,Sacarias
3821,ACH01,SONY,202,Titiribi,Armando
6885,ACH03,SAMSUNG,1218,Bucaramanga,Armando
5704,ACH02,SAMSUNG,338,Bogota,Ortencio
6829,ACH01,KALLEY,908,Cali,Armando
760,ACH02,SAMSUNG,1569,Bucaramanga,Armando
4868,ACH02,SAMSUNG,812,Cali,Benavides
2554,ACH01,SAMSUNG,1415,Saragoza,Sacarias
2099,ACH01,SONY,383,Saragoza,Sacarias
5337,ACH03,SONY,763,Bogota,Sacarias
6357,ACH01,SONY,900,Cali,Sacarias
7923,ACH02,KALLEY,905,Titiribi,Ortencio
8873,ACH02,KALLEY,1910,Bucaramanga,Ortencio
1436,ACH02,SAMSUNG,201,Bogota,Romulo
9288,ACH03,SONY,514,Bucaramanga,Ortencio
5174,ACH02,SAMSUNG,1179,Titiribi,Ortencio
2427,ACH01,SAMSUNG,368,Bogota,Armando
2413,ACH02,KALLEY,1695,Cali,Benavides
8424,ACH01,SONY,1257,Bogota,Armando
4333,ACH01,SAMSUNG,1578,Saragoza,Armando
4499,ACH02,SAMSUNG,751,Bogota,Benavides
2132,ACH02,KALLEY,749,Bucaramanga,Sacarias
1393,ACH02,SONY,1043,Titiribi,Armando
4629,ACH01,KALLEY,1261,Bucaramanga,Romulo
6422,ACH02,KALLEY,674,Saragoza,Sacarias
336,ACH02,SAMSUNG,983,Cali,Sacarias
4478,ACH01,SAMSUNG,295,Cali,Romulo
8198,ACH01,KALLEY,766,Cali,Ortencio
2586,ACH03,SAMSUNG,1914,Bucaramanga,Romulo
1843,ACH03,SAMSUNG,857,Titiribi,Armando
345,ACH03,SAMSUNG,1156,Saragoza,Armando
9550,ACH03,SAMSUNG,697,Saragoza,Sacarias
1747,ACH02,SAMSUNG,1348,Bogota,Sacarias
6778,ACH03,SAMSUNG,864,Cali,Romulo
5122,ACH02,KALLEY,1577,Saragoza,Sacarias
2809,ACH02,KALLEY,1441,Bucaramanga,Armando
9244,ACH03,SONY,1674,Saragoza,Romulo
6679,ACH03,SONY,1533,Titiribi,Sacarias
479,ACH03,KALLEY,1459,Bogota,Sacarias
7553,ACH02,SAMSUNG,116,Bucaramanga,Ortencio
5558,ACH01,KALLEY,295,Titiribi,Armando
1781,ACH02,KALLEY,1503,Saragoza,Romulo
5429,ACH01,SAMSUNG,617,Saragoza,Sacarias
458,ACH01,SAMSUNG,1925,Bucaramanga,Sacarias
1451,ACH03,KALLEY,786,Bogota,Armando
2857,ACH02,KALLEY,170,Titiribi,Benavides
6610,ACH01,SONY,116,Bucaramanga,Ortencio
7262,ACH01,SAMSUNG,1674,Saragoza,Benavides
6129,ACH03,SONY,1658,Bogota,Ortencio
8353,ACH02,SAMSUNG,1625,Titiribi,Ortencio
4635,ACH02,SONY,1939,Cali,Armando
287,ACH03,SONY,1956,Cali,Ortencio
6066,ACH03,SAMSUNG,1344,Cali,Romulo
9874,ACH01,SONY,1623,Titiribi,Sacarias
8512,ACH03,KALLEY,363,Bogota,Benavides
102,ACH01,KALLEY,1095,Bucaramanga,Ortencio
5242,ACH03,KALLEY,1012,Bogota,Sacarias
2446,ACH02,KALLEY,942,Titiribi,Ortencio
7887,ACH03,KALLEY,1154,Bucaramanga,Ortencio
745,ACH02,SONY,1726,Bogota,Sacarias
3261,ACH02,KALLEY,1629,Bogota,Armando
2372,ACH02,KALLEY,1736,Saragoza,Romulo
7377,ACH01,SAMSUNG,739,Bogota,Benavides
2392,ACH03,SAMSUNG,644,Cali,Benavides
1417,ACH03,SAMSUNG,1895,Bucaramanga,Romulo
7231,ACH03,SONY,1860,Bucaramanga,Armando
6592,ACH01,KALLEY,1847,Bogota,Armando
6409,ACH02,KALLEY,692,Cali,Romulo
167,ACH03,SONY,1975,Cali,Ortencio
1862,ACH02,SAMSUNG,1302,Titiribi,Romulo
7371,ACH03,SAMSUNG,762,Bogota,Ortencio
8522,ACH03,KALLEY,489,Saragoza,Romulo
4562,ACH02,SONY,118,Saragoza,Sacarias
966,ACH02,SONY,1163,Saragoza,Ortencio
4277,ACH01,SONY,1668,Bogota,Armando
3640,ACH02,SAMSUNG,1361,Cali,Sacarias
1156,ACH03,SAMSUNG,417,Titiribi,Benavides
4446,ACH01,SONY,174,Bucaramanga,Ortencio
2712,ACH02,SAMSUNG,1291,Cali,Romulo
5069,ACH01,SONY,150,Bucaramanga,Ortencio
5281,ACH02,SONY,393,Cali,Ortencio
6329,ACH02,KALLEY,576,Bogota,Armando
3813,ACH03,KALLEY,1897,Bucaramanga,Armando
7104,ACH02,KALLEY,1840,Cali,Romulo
4877,ACH02,SONY,963,Titiribi,Sacarias
1276,ACH01,KALLEY,1944,Bogota,Sacarias
4418,ACH03,SONY,929,Bucaramanga,Romulo
4844,ACH02,KALLEY,422,Cali,Benavides
6459,ACH02,SONY,197,Bogota,Romulo
9986,ACH01,KALLEY,1129,Cali,Armando
9022,ACH02,KALLEY,737,Titiribi,Ortencio
659,ACH02,SAMSUNG,890,Bucaramanga,Benavides
696,ACH02,SAMSUNG,844,Bogota,Ortencio
6996,ACH03,SAMSUNG,796,Bucaramanga,Benavides
1090,ACH02,SAMSUNG,1540,Bogota,Romulo
7268,ACH03,SONY,1314,Saragoza,Benavides
8897,ACH03,SAMSUNG,1135,Bucaramanga,Benavides
3355,ACH01,SAMSUNG,1161,Saragoza,Armando
5741,ACH01,SAMSUNG,802,Saragoza,Sacarias
6858,ACH03,SONY,1833,Bucaramanga,Ortencio
8080,ACH03,SAMSUNG,1163,Bogota,Romulo
5371,ACH03,SONY,241,Cali,Ortencio
8058,ACH01,SONY,1348,Cali,Armando
7875,ACH03,KALLEY,1942,Titiribi,Benavides
9115,ACH01,SAMSUNG,1510,Cali,Ortencio
3553,ACH02,SONY,936,Cali,Romulo
8876,ACH01,SONY,420,Titiribi,Romulo
3592,ACH02,KALLEY,588,Cali,Sacarias
7932,ACH02,KALLEY,1470,Bucaramanga,Romulo
1176,ACH03,KALLEY,846,Saragoza,Ortencio
2706,ACH02,KALLEY,1318,Saragoza,Benavides
9760,ACH02,SAMSUNG,1241,Cali,Armando
4680,ACH03,SAMSUNG,928,Bucaramanga,Ortencio
5942,ACH02,SONY,1117,Saragoza,Benavides
6783,ACH02,KALLEY,1441,Saragoza,Ortencio
1451,ACH03,SAMSUNG,1131,Saragoza,Armando
2516,ACH02,SAMSUNG,1571,Cali,Sacarias
463,ACH01,SONY,639,Saragoza,Benavides
1354,ACH02,SAMSUNG,1627,Bogota,Armando
3059,ACH03,KALLEY,1536,Bucaramanga,Ortencio
8674,ACH03,KALLEY,1847,Saragoza,Romulo
9916,ACH02,SAMSUNG,1768,Cali,Armando
5834,ACH01,SONY,1902,Cali,Ortencio
3526,ACH02,SONY,599,Saragoza,Romulo
724,ACH01,SONY,1074,Bogota,Ortencio
9887,ACH01,SAMSUNG,588,Cali,Sacarias
3604,ACH03,SONY,1220,Bogota,Ortencio
81,ACH02,SONY,250,Bucaramanga,Sacarias
5540,ACH02,SONY,933,Bogota,Benavides
5132,ACH02,KALLEY,1786,Bucaramanga,Sacarias
3510,ACH02,KALLEY,1208,Bucaramanga,Benavides
2091,ACH01,SAMSUNG,1574,Saragoza,Armando
4298,ACH03,SONY,1279,Bucaramanga,Ortencio
9157,ACH02,SONY,1763,Saragoza,Romulo
949,ACH01,SONY,1036,Titiribi,Benavides
2312,ACH02,SONY,629,Saragoza,Ortencio
5445,ACH02,KALLEY,1428,Bucaramanga,Armando
5255,ACH01,SONY,636,Titiribi,Benavides
7735,ACH01,SONY,1899,Cali,Sacarias
241,ACH01,SAMSUNG,368,Saragoza,Ortencio
521,ACH03,SONY,449,Bucaramanga,Armando
5475,ACH03,KALLEY,697,Bogota,Armando
7071,ACH01,SONY,1101,Titiribi,Armando
7595,ACH02,SAMSUNG,978,Titiribi,Benavides
4376,ACH03,KALLEY,232,Cali,Ortencio
41,ACH03,SAMSUNG,1292,Saragoza,Benavides
9627,ACH03,SAMSUNG,388,Bogota,Benavides
8614,ACH03,KALLEY,1030,Titiribi,Ortencio
956,ACH01,SONY,1869,Saragoza,Romulo
9753,ACH02,SONY,1115,Bucaramanga,Ortencio
9270,ACH01,KALLEY,496,Bucaramanga,Armando
9184,ACH02,SONY,726,Bucaramanga,Sacarias
9817,ACH02,KALLEY,1687,Bogota,Ortencio
4393,ACH02,SAMSUNG,1055,Cali,Romulo
7914,ACH02,SAMSUNG,887,Bogota,Armando
7533,ACH01,SONY,187,Titiribi,Ortencio
5263,ACH02,SONY,605,Bucaramanga,Ortencio
7567,ACH02,SAMSUNG,1655,Titiribi,Ortencio
1088,ACH03,KALLEY,101,Bogota,Sacarias
7037,ACH01,SAMSUNG,254,Titiribi,Sacarias
4434,ACH01,SONY,655,Titiribi,Armando
5832,ACH01,SAMSUNG,675,Saragoza,Armando
7984,ACH01,SAMSUNG,789,Bogota,Ortencio
4486,ACH03,SAMSUNG,1351,Saragoza,Benavides
9982,ACH01,SAMSUNG,972,Bucaramanga,Romulo
9083,ACH03,KALLEY,1413,Cali,Ortencio
6424,ACH03,SONY,1123,Bogota,Sacarias
8559,ACH01,SAMSUNG,949,Bogota,Ortencio
7328,ACH03,KALLEY,578,Titiribi,Armando
8445,ACH02,SONY,554,Titiribi,Benavides
9669,ACH03,SONY,862,Titiribi,Armando
1650,ACH01,KALLEY,1265,Bucaramanga,Romulo
9588,ACH01,KALLEY,344,Titiribi,Ortencio
804,ACH02,SONY,824,Saragoza,Ortencio
3017,ACH03,SAMSUNG,1700,Bogota,Ortencio
5212,ACH02,SAMSUNG,452,Cali,Benavides
5729,ACH03,SAMSUNG,660,Saragoza,Ortencio
6950,ACH03,SONY,443,Titiribi,Romulo
7290,ACH02,SAMSUNG,375,Titiribi,Armando
8789,ACH03,SAMSUNG,863,Saragoza,Sacarias
3873,ACH01,SONY,1744,Bogota,Benavides
5221,ACH01,KALLEY,1215,Titiribi,Sacarias
9355,ACH01,KALLEY,393,Cali,Ortencio
4479,ACH01,SAMSUNG,856,Saragoza,Sacarias
7571,ACH02,SAMSUNG,1293,Cali,Ortencio
7407,ACH03,KALLEY,1934,Bogota,Sacarias
2537,ACH03,SAMSUNG,1918,Bucaramanga,Armando
5775,ACH01,SAMSUNG,1528,Saragoza,Ortencio
5555,ACH01,SONY,178,Saragoza,Ortencio
8958,ACH01,SONY,1508,Cali,Ortencio
8903,ACH03,SONY,1911,Bucaramanga,Sacarias
1511,ACH01,SAMSUNG,288,Cali,Sacarias
6954,ACH02,SONY,1396,Bogota,Armando
8703,ACH02,SONY,213,Bucaramanga,Ortencio
4016,ACH01,KALLEY,862,Bogota,Benavides
1808,ACH01,KALLEY,1363,Titiribi,Sacarias
9924,ACH02,SAMSUNG,587,Saragoza,Armando
8736,ACH02,KALLEY,404,Bogota,Benavides
4025,ACH03,SAMSUNG,966,Cali,Armando
9883,ACH02,SAMSUNG,1173,Cali,Benavides
5103,ACH02,SAMSUNG,147,Titiribi,Romulo
3252,ACH01,SONY,125,Cali,Romulo
2472,ACH03,SONY,1200,Bogota,Sacarias
6706,ACH02,SAMSUNG,1297,Bucaramanga,Armando
3041,ACH03,SAMSUNG,870,Titiribi,Armando
526,ACH01,SAMSUNG,1552,Titiribi,Ortencio
6404,ACH02,KALLEY,114,Bogota,Benavides
3572,ACH02,KALLEY,780,Saragoza,Sacarias
3051,ACH01,SONY,1780,Saragoza,Armando
6544,ACH03,SAMSUNG,231,Saragoza,Armando
3666,ACH03,SONY,1652,Titiribi,Sacarias
2457,ACH03,SAMSUNG,593,Saragoza,Sacarias
4913,ACH02,SONY,1152,Bogota,Sacarias
5216,ACH01,SAMSUNG,107,Bogota,Romulo
4622,ACH03,KALLEY,1255,Bogota,Ortencio
8171,ACH02,KALLEY,119,Titiribi,Ortencio
2530,ACH02,SAMSUNG,1226,Bogota,Armando
3909,ACH01,KALLEY,900,Saragoza,Romulo
4407,ACH03,KALLEY,891,Saragoza,Armando
763,ACH01,SAMSUNG,1282,Cali,Benavides
8398,ACH02,SONY,1180,Saragoza,Sacarias
7684,ACH01,SONY,153,Saragoza,Armando
6880,ACH02,KALLEY,209,Cali,Romulo
6447,ACH03,SAMSUNG,1174,Bucaramanga,Romulo
2286,ACH02,SAMSUNG,1414,Cali,Benavides
2219,ACH03,KALLEY,523,Bucaramanga,Ortencio
8580,ACH03,SAMSUNG,507,Cali,Armando
933,ACH02,SAMSUNG,883,Cali,Benavides
4934,ACH03,KALLEY,1687,Saragoza,Ortencio
7424,ACH01,KALLEY,440,Bucaramanga,Romulo
7999,ACH01,SAMSUNG,927,Saragoza,Ortencio
8331,ACH02,SONY,652,Cali,Armando
2567,ACH03,KALLEY,1552,Bucaramanga,Benavides
7394,ACH03,SONY,1561,Cali,Sacarias
8674,ACH01,SAMSUNG,721,Bogota,Armando
341,ACH01,SAMSUNG,1227,Bucaramanga,Romulo
4187,ACH01,SONY,1143,Cali,Sacarias
1469,ACH02,SONY,905,Titiribi,Romulo
6639,ACH01,KALLEY,1341,Titiribi,Ortencio
5662,ACH03,SONY,1691,Bogota,Romulo
6607,ACH02,KALLEY,1789,Cali,Romulo
3498,ACH03,SAMSUNG,527,Cali,Romulo
9826,ACH02,KALLEY,560,Saragoza,Armando
615,ACH03,KALLEY,135,Saragoza,Benavides
2166,ACH02,KALLEY,1604,Saragoza,Benavides
4464,ACH03,SONY,950,Bogota,Benavides
7670,ACH03,KALLEY,1412,Titiribi,Ortencio
6971,ACH02,KALLEY,1507,Cali,Benavides
3274,ACH01,KALLEY,459,Saragoza,Romulo
3778,ACH01,KALLEY,1627,Saragoza,Romulo
6494,ACH03,SONY,1647,Saragoza,Benavides
2131,ACH03,KALLEY,1886,Titiribi,Sacarias
202,ACH02,KALLEY,506,Cali,Romulo
6573,ACH03,SAMSUNG,983,Titiribi,Romulo
4625,ACH01,SAMSUNG,1788,Titiribi,Benavides
2388,ACH03,KALLEY,1715,Bucaramanga,Romulo
2,ACH02,KALLEY,563,Saragoza,Ortencio
5843,ACH01,SAMSUNG,1017,Bucaramanga,Sacarias
540,ACH01,SAMSUNG,1705,Bucaramanga,Armando
3242,ACH01,KALLEY,995,Bogota,Benavides
4499,ACH02,SONY,1916,Bogota,Sacarias
650,ACH02,KALLEY,1012,Bogota,Benavides
9032,ACH01,SONY,1295,Titiribi,Armando
1944,ACH01,KALLEY,1056,Cali,Ortencio
4860,ACH01,KALLEY,1579,Bucaramanga,Ortencio
6221,ACH02,SAMSUNG,457,Saragoza,Armando
8258,ACH03,SAMSUNG,1685,Cali,Romulo
9102,ACH02,SONY,1633,Bucaramanga,Benavides
4837,ACH01,SAMSUNG,755,Bucaramanga,Benavides
7877,ACH01,SAMSUNG,1146,Saragoza,Benavides
6837,ACH02,SONY,374,Bucaramanga,Sacarias
887,ACH02,KALLEY,640,Bucaramanga,Sacarias
4021,ACH02,SAMSUNG,1933,Titiribi,Benavides
8250,ACH02,SONY,1574,Titiribi,Romulo
1522,ACH01,SAMSUNG,272,Cali,Romulo
6761,ACH02,SONY,974,Cali,Benavides
6916,ACH03,KALLEY,1111,Bucaramanga,Sacarias
3031,ACH02,KALLEY,1175,Bogota,Armando
6884,ACH03,KALLEY,188,Cali,Romulo
8885,ACH01,SONY,536,Cali,Benavides
6657,ACH01,SAMSUNG,1437,Bucaramanga,Ortencio
8909,ACH03,SONY,700,Titiribi,Benavides
4593,ACH01,SAMSUNG,1872,Bogota,Sacarias
5024,ACH02,SAMSUNG,1860,Bucaramanga,Ortencio
9860,ACH03,SAMSUNG,162,Cali,Romulo
7392,ACH01,SONY,168,Bucaramanga,Sacarias
502,ACH02,SAMSUNG,534,Cali,Armando
1896,ACH02,SAMSUNG,633,Saragoza,Armando
9254,ACH01,SONY,922,Titiribi,Armando
4715,ACH01,KALLEY,723,Titiribi,Benavides
3285,ACH03,KALLEY,1467,Bogota,Sacarias
6575,ACH01,SONY,1087,Cali,Romulo
3674,ACH01,KALLEY,225,Bogota,Sacarias
5630,ACH02,KALLEY,474,Cali,Benavides
5868,ACH02,SAMSUNG,1770,Bucaramanga,Armando
4994,ACH01,SAMSUNG,692,Bogota,Romulo
2749,ACH03,SAMSUNG,1195,Saragoza,Romulo
5960,ACH01,SAMSUNG,1341,Bogota,Ortencio
6688,ACH03,KALLEY,1888,Bogota,Sacarias
7215,ACH02,SAMSUNG,1494,Bogota,Ortencio
1799,ACH03,SAMSUNG,704,Bucaramanga,Ortencio
1771,ACH01,KALLEY,1122,Cali,Romulo
73,ACH02,KALLEY,193,Cali,Ortencio
6822,ACH03,SAMSUNG,807,Bucaramanga,Armando
5552,ACH02,KALLEY,1863,Cali,Armando
623,ACH02,KALLEY,453,Bucaramanga,Sacarias
8505,ACH03,SAMSUNG,435,Titiribi,Ortencio
8894,ACH02,SONY,1842,Bucaramanga,Ortencio
3752,ACH03,SAMSUNG,475,Cali,Sacarias
3298,ACH01,KALLEY,1753,Bogota,Armando
87,ACH03,KALLEY,792,Bogota,Armando
2186,ACH02,SAMSUNG,132,Titiribi,Ortencio
2863,ACH02,SONY,1722,Titiribi,Romulo
9850,ACH02,SONY,1314,Bogota,Romulo
2601,ACH03,SAMSUNG,185,Saragoza,Armando
1941,ACH03,SONY,1700,Saragoza,Armando
6301,ACH03,KALLEY,365,Cali,Romulo
3827,ACH03,KALLEY,1773,Cali,Sacarias
129,ACH03,SONY,992,Bogota,Benavides
9283,ACH01,SONY,907,Bogota,Ortencio
9171,ACH02,KALLEY,1475,Titiribi,Sacarias
4672,ACH02,SONY,1030,Bogota,Romulo
9239,ACH03,KALLEY,799,Titiribi,Armando
5510,ACH03,SAMSUNG,1718,Bucaramanga,Romulo
9115,ACH01,SAMSUNG,132,Bogota,Ortencio
2839,ACH01,KALLEY,335,Cali,Romulo
1828,ACH03,SONY,699,Saragoza,Armando
5874,ACH01,SAMSUNG,1891,Bogota,Armando
